"oid","prno","hospitalname","address","city","state","zip","countryname","phone","hospitaltype","hospitalowner","emergencyservice","condition","mc","measurename","score","sample","stateavg"
9608,"50231","POMONA VALLEY HOSPITAL MEDICAL CENTER","1798 N GAREY AVE","POMONA","CA","91767","LOS ANGELES","9098659500","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Heart Failure","HF-2","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","99%","506 patients","CA_HF-2"
9609,"50231","POMONA VALLEY HOSPITAL MEDICAL CENTER","1798 N GAREY AVE","POMONA","CA","91767","LOS ANGELES","9098659500","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Heart Failure","HF-3","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","94%","179 patients","CA_HF-3"
9610,"50231","POMONA VALLEY HOSPITAL MEDICAL CENTER","1798 N GAREY AVE","POMONA","CA","91767","LOS ANGELES","9098659500","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Heart Failure","HF-4","Heart Failure Patients Given Smoking Cessation Advice/Counseling","99%","88 patients","CA_HF-4"
9611,"50231","POMONA VALLEY HOSPITAL MEDICAL CENTER","1798 N GAREY AVE","POMONA","CA","91767","LOS ANGELES","9098659500","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Pneumonia","PN-2","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","92%","197 patients","CA_PN-2"
9612,"50231","POMONA VALLEY HOSPITAL MEDICAL CENTER","1798 N GAREY AVE","POMONA","CA","91767","LOS ANGELES","9098659500","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Pneumonia","PN-3B","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","96%","174 patients","CA_PN-3B"
9613,"50231","POMONA VALLEY HOSPITAL MEDICAL CENTER","1798 N GAREY AVE","POMONA","CA","91767","LOS ANGELES","9098659500","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Pneumonia","PN-4","Pneumonia Patients Given Smoking Cessation Advice/Counseling","97%","36 patients","CA_PN-4"
9614,"50231","POMONA VALLEY HOSPITAL MEDICAL CENTER","1798 N GAREY AVE","POMONA","CA","91767","LOS ANGELES","9098659500","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Pneumonia","PN-5C","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","97%","201 patients","CA_PN-5C"
9615,"50231","POMONA VALLEY HOSPITAL MEDICAL CENTER","1798 N GAREY AVE","POMONA","CA","91767","LOS ANGELES","9098659500","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Pneumonia","PN-6","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","93%","116 patients","CA_PN-6"
9616,"50231","POMONA VALLEY HOSPITAL MEDICAL CENTER","1798 N GAREY AVE","POMONA","CA","91767","LOS ANGELES","9098659500","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Pneumonia","PN-7","Pneumonia Patients Assessed and Given Influenza Vaccination","91%","146 patients","CA_PN-7"
9617,"50231","POMONA VALLEY HOSPITAL MEDICAL CENTER","1798 N GAREY AVE","POMONA","CA","91767","LOS ANGELES","9098659500","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Surgical Infection Prevention","SCIP-CARD-2","surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery","94%","97 patients","CA_SCIP-CARD-2"
9665,"50234","SHARP CORONADO HOSPITAL AND HLTHCR CTR","250 PROSPECT PLACE","CORONADO","CA","92118","SAN DIEGO","6194356251","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Pneumonia","PN-6","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","87%","52 patients","CA_PN-6"
9618,"50231","POMONA VALLEY HOSPITAL MEDICAL CENTER","1798 N GAREY AVE","POMONA","CA","91767","LOS ANGELES","9098659500","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Surgical Infection Prevention","SCIP-INF-1","surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection","94%","580 patients","CA_SCIP-INF-1"
9619,"50231","POMONA VALLEY HOSPITAL MEDICAL CENTER","1798 N GAREY AVE","POMONA","CA","91767","LOS ANGELES","9098659500","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Surgical Infection Prevention","SCIP-INF-2","surgery patients who were given the  right kind  of antibiotic to help prevent infection","99%","578 patients","CA_SCIP-INF-2"
9620,"50231","POMONA VALLEY HOSPITAL MEDICAL CENTER","1798 N GAREY AVE","POMONA","CA","91767","LOS ANGELES","9098659500","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Surgical Infection Prevention","SCIP-INF-3","surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)","88%","549 patients","CA_SCIP-INF-3"
9621,"50231","POMONA VALLEY HOSPITAL MEDICAL CENTER","1798 N GAREY AVE","POMONA","CA","91767","LOS ANGELES","9098659500","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Surgical Infection Prevention","SCIP-INF-4","all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery","86%","139 patients","CA_SCIP-INF-4"
9622,"50231","POMONA VALLEY HOSPITAL MEDICAL CENTER","1798 N GAREY AVE","POMONA","CA","91767","LOS ANGELES","9098659500","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Surgical Infection Prevention","SCIP-INF-6","surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream sC not a razor)","100%","822 patients","CA_SCIP-INF-6"
9623,"50231","POMONA VALLEY HOSPITAL MEDICAL CENTER","1798 N GAREY AVE","POMONA","CA","91767","LOS ANGELES","9098659500","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Surgical Infection Prevention","SCIP-VTE-1","surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries","92%","344 patients","CA_SCIP-VTE-1"
9624,"50231","POMONA VALLEY HOSPITAL MEDICAL CENTER","1798 N GAREY AVE","POMONA","CA","91767","LOS ANGELES","9098659500","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Surgical Infection Prevention","SCIP-VTE-2","patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery","85%","342 patients","CA_SCIP-VTE-2"
9625,"50232","FRENCH HOSPITAL MEDICAL CENTER","1911 JOHNSON AVE","SAN LUIS OBISPO","CA","93401","SAN LUIS OBISPO","8055435353","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Heart Attack","AMI-1","Heart Attack Patients Given Aspirin at Arrival","100%","46 patients","CA_AMI-1"
9626,"50232","FRENCH HOSPITAL MEDICAL CENTER","1911 JOHNSON AVE","SAN LUIS OBISPO","CA","93401","SAN LUIS OBISPO","8055435353","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Heart Attack","AMI-2","Heart Attack Patients Given Aspirin at Discharge","100%","156 patients","CA_AMI-2"
9627,"50232","FRENCH HOSPITAL MEDICAL CENTER","1911 JOHNSON AVE","SAN LUIS OBISPO","CA","93401","SAN LUIS OBISPO","8055435353","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Heart Attack","AMI-3","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","100%","16 patients","CA_AMI-3"
9628,"50232","FRENCH HOSPITAL MEDICAL CENTER","1911 JOHNSON AVE","SAN LUIS OBISPO","CA","93401","SAN LUIS OBISPO","8055435353","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Heart Attack","AMI-4","Heart Attack Patients Given Smoking Cessation Advice/Counseling","100%","39 patients","CA_AMI-4"
9629,"50232","FRENCH HOSPITAL MEDICAL CENTER","1911 JOHNSON AVE","SAN LUIS OBISPO","CA","93401","SAN LUIS OBISPO","8055435353","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Heart Attack","AMI-5","Heart Attack Patients Given Beta Blocker at Discharge","100%","151 patients","CA_AMI-5"
9630,"50232","FRENCH HOSPITAL MEDICAL CENTER","1911 JOHNSON AVE","SAN LUIS OBISPO","CA","93401","SAN LUIS OBISPO","8055435353","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Heart Attack","AMI-7A","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","","0 patients","CA_AMI-7A"
9631,"50232","FRENCH HOSPITAL MEDICAL CENTER","1911 JOHNSON AVE","SAN LUIS OBISPO","CA","93401","SAN LUIS OBISPO","8055435353","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Heart Attack","AMI-8A","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","100%","11 patients","CA_AMI-8A"
9632,"50232","FRENCH HOSPITAL MEDICAL CENTER","1911 JOHNSON AVE","SAN LUIS OBISPO","CA","93401","SAN LUIS OBISPO","8055435353","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Heart Failure","HF-1","Heart Failure Patients Given Discharge Instructions","100%","79 patients","CA_HF-1"
9633,"50232","FRENCH HOSPITAL MEDICAL CENTER","1911 JOHNSON AVE","SAN LUIS OBISPO","CA","93401","SAN LUIS OBISPO","8055435353","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Heart Failure","HF-2","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","98%","92 patients","CA_HF-2"
9634,"50232","FRENCH HOSPITAL MEDICAL CENTER","1911 JOHNSON AVE","SAN LUIS OBISPO","CA","93401","SAN LUIS OBISPO","8055435353","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Heart Failure","HF-3","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","100%","29 patients","CA_HF-3"
9635,"50232","FRENCH HOSPITAL MEDICAL CENTER","1911 JOHNSON AVE","SAN LUIS OBISPO","CA","93401","SAN LUIS OBISPO","8055435353","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Heart Failure","HF-4","Heart Failure Patients Given Smoking Cessation Advice/Counseling","100%","8 patients","CA_HF-4"
9636,"50232","FRENCH HOSPITAL MEDICAL CENTER","1911 JOHNSON AVE","SAN LUIS OBISPO","CA","93401","SAN LUIS OBISPO","8055435353","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Pneumonia","PN-2","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","91%","126 patients","CA_PN-2"
9637,"50232","FRENCH HOSPITAL MEDICAL CENTER","1911 JOHNSON AVE","SAN LUIS OBISPO","CA","93401","SAN LUIS OBISPO","8055435353","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Pneumonia","PN-3B","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","98%","146 patients","CA_PN-3B"
9638,"50232","FRENCH HOSPITAL MEDICAL CENTER","1911 JOHNSON AVE","SAN LUIS OBISPO","CA","93401","SAN LUIS OBISPO","8055435353","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Pneumonia","PN-4","Pneumonia Patients Given Smoking Cessation Advice/Counseling","100%","9 patients","CA_PN-4"
9639,"50232","FRENCH HOSPITAL MEDICAL CENTER","1911 JOHNSON AVE","SAN LUIS OBISPO","CA","93401","SAN LUIS OBISPO","8055435353","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Pneumonia","PN-5C","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","98%","125 patients","CA_PN-5C"
9640,"50232","FRENCH HOSPITAL MEDICAL CENTER","1911 JOHNSON AVE","SAN LUIS OBISPO","CA","93401","SAN LUIS OBISPO","8055435353","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Pneumonia","PN-6","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","94%","84 patients","CA_PN-6"
9641,"50232","FRENCH HOSPITAL MEDICAL CENTER","1911 JOHNSON AVE","SAN LUIS OBISPO","CA","93401","SAN LUIS OBISPO","8055435353","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Pneumonia","PN-7","Pneumonia Patients Assessed and Given Influenza Vaccination","88%","76 patients","CA_PN-7"
9642,"50232","FRENCH HOSPITAL MEDICAL CENTER","1911 JOHNSON AVE","SAN LUIS OBISPO","CA","93401","SAN LUIS OBISPO","8055435353","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Surgical Infection Prevention","SCIP-CARD-2","surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery","100%","84 patients","CA_SCIP-CARD-2"
9643,"50232","FRENCH HOSPITAL MEDICAL CENTER","1911 JOHNSON AVE","SAN LUIS OBISPO","CA","93401","SAN LUIS OBISPO","8055435353","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Surgical Infection Prevention","SCIP-INF-1","surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection","99%","370 patients","CA_SCIP-INF-1"
9644,"50232","FRENCH HOSPITAL MEDICAL CENTER","1911 JOHNSON AVE","SAN LUIS OBISPO","CA","93401","SAN LUIS OBISPO","8055435353","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Surgical Infection Prevention","SCIP-INF-2","surgery patients who were given the  right kind  of antibiotic to help prevent infection","99%","370 patients","CA_SCIP-INF-2"
9645,"50232","FRENCH HOSPITAL MEDICAL CENTER","1911 JOHNSON AVE","SAN LUIS OBISPO","CA","93401","SAN LUIS OBISPO","8055435353","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Surgical Infection Prevention","SCIP-INF-3","surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)","97%","363 patients","CA_SCIP-INF-3"
9646,"50232","FRENCH HOSPITAL MEDICAL CENTER","1911 JOHNSON AVE","SAN LUIS OBISPO","CA","93401","SAN LUIS OBISPO","8055435353","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Surgical Infection Prevention","SCIP-INF-4","all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery","97%","116 patients","CA_SCIP-INF-4"
9647,"50232","FRENCH HOSPITAL MEDICAL CENTER","1911 JOHNSON AVE","SAN LUIS OBISPO","CA","93401","SAN LUIS OBISPO","8055435353","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Surgical Infection Prevention","SCIP-INF-6","surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream sC not a razor)","100%","492 patients","CA_SCIP-INF-6"
9648,"50232","FRENCH HOSPITAL MEDICAL CENTER","1911 JOHNSON AVE","SAN LUIS OBISPO","CA","93401","SAN LUIS OBISPO","8055435353","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Surgical Infection Prevention","SCIP-VTE-1","surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries","88%","119 patients","CA_SCIP-VTE-1"
9649,"50232","FRENCH HOSPITAL MEDICAL CENTER","1911 JOHNSON AVE","SAN LUIS OBISPO","CA","93401","SAN LUIS OBISPO","8055435353","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Surgical Infection Prevention","SCIP-VTE-2","patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery","88%","119 patients","CA_SCIP-VTE-2"
9650,"50234","SHARP CORONADO HOSPITAL AND HLTHCR CTR","250 PROSPECT PLACE","CORONADO","CA","92118","SAN DIEGO","6194356251","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Heart Attack","AMI-1","Heart Attack Patients Given Aspirin at Arrival","100%","7 patients","CA_AMI-1"
9651,"50234","SHARP CORONADO HOSPITAL AND HLTHCR CTR","250 PROSPECT PLACE","CORONADO","CA","92118","SAN DIEGO","6194356251","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Heart Attack","AMI-2","Heart Attack Patients Given Aspirin at Discharge","100%","2 patients","CA_AMI-2"
9652,"50234","SHARP CORONADO HOSPITAL AND HLTHCR CTR","250 PROSPECT PLACE","CORONADO","CA","92118","SAN DIEGO","6194356251","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Heart Attack","AMI-3","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","","0 patients","CA_AMI-3"
9653,"50234","SHARP CORONADO HOSPITAL AND HLTHCR CTR","250 PROSPECT PLACE","CORONADO","CA","92118","SAN DIEGO","6194356251","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Heart Attack","AMI-4","Heart Attack Patients Given Smoking Cessation Advice/Counseling","","0 patients","CA_AMI-4"
9654,"50234","SHARP CORONADO HOSPITAL AND HLTHCR CTR","250 PROSPECT PLACE","CORONADO","CA","92118","SAN DIEGO","6194356251","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Heart Attack","AMI-5","Heart Attack Patients Given Beta Blocker at Discharge","100%","2 patients","CA_AMI-5"
9655,"50234","SHARP CORONADO HOSPITAL AND HLTHCR CTR","250 PROSPECT PLACE","CORONADO","CA","92118","SAN DIEGO","6194356251","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Heart Attack","AMI-7A","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","","0 patients","CA_AMI-7A"
9656,"50234","SHARP CORONADO HOSPITAL AND HLTHCR CTR","250 PROSPECT PLACE","CORONADO","CA","92118","SAN DIEGO","6194356251","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Heart Attack","AMI-8A","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","","0 patients","CA_AMI-8A"
9657,"50234","SHARP CORONADO HOSPITAL AND HLTHCR CTR","250 PROSPECT PLACE","CORONADO","CA","92118","SAN DIEGO","6194356251","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Heart Failure","HF-1","Heart Failure Patients Given Discharge Instructions","93%","44 patients","CA_HF-1"
9658,"50234","SHARP CORONADO HOSPITAL AND HLTHCR CTR","250 PROSPECT PLACE","CORONADO","CA","92118","SAN DIEGO","6194356251","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Heart Failure","HF-2","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","98%","54 patients","CA_HF-2"
9659,"50234","SHARP CORONADO HOSPITAL AND HLTHCR CTR","250 PROSPECT PLACE","CORONADO","CA","92118","SAN DIEGO","6194356251","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Heart Failure","HF-3","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","100%","22 patients","CA_HF-3"
9660,"50234","SHARP CORONADO HOSPITAL AND HLTHCR CTR","250 PROSPECT PLACE","CORONADO","CA","92118","SAN DIEGO","6194356251","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Heart Failure","HF-4","Heart Failure Patients Given Smoking Cessation Advice/Counseling","100%","9 patients","CA_HF-4"
9661,"50234","SHARP CORONADO HOSPITAL AND HLTHCR CTR","250 PROSPECT PLACE","CORONADO","CA","92118","SAN DIEGO","6194356251","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Pneumonia","PN-2","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","86%","57 patients","CA_PN-2"
9662,"50234","SHARP CORONADO HOSPITAL AND HLTHCR CTR","250 PROSPECT PLACE","CORONADO","CA","92118","SAN DIEGO","6194356251","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Pneumonia","PN-3B","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","97%","60 patients","CA_PN-3B"
9663,"50234","SHARP CORONADO HOSPITAL AND HLTHCR CTR","250 PROSPECT PLACE","CORONADO","CA","92118","SAN DIEGO","6194356251","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Pneumonia","PN-4","Pneumonia Patients Given Smoking Cessation Advice/Counseling","88%","16 patients","CA_PN-4"
9664,"50234","SHARP CORONADO HOSPITAL AND HLTHCR CTR","250 PROSPECT PLACE","CORONADO","CA","92118","SAN DIEGO","6194356251","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Pneumonia","PN-5C","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","98%","56 patients","CA_PN-5C"
9666,"50234","SHARP CORONADO HOSPITAL AND HLTHCR CTR","250 PROSPECT PLACE","CORONADO","CA","92118","SAN DIEGO","6194356251","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Pneumonia","PN-7","Pneumonia Patients Assessed and Given Influenza Vaccination","85%","40 patients","CA_PN-7"
9667,"50234","SHARP CORONADO HOSPITAL AND HLTHCR CTR","250 PROSPECT PLACE","CORONADO","CA","92118","SAN DIEGO","6194356251","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Surgical Infection Prevention","SCIP-CARD-2","surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery","97%","148 patients","CA_SCIP-CARD-2"
9668,"50234","SHARP CORONADO HOSPITAL AND HLTHCR CTR","250 PROSPECT PLACE","CORONADO","CA","92118","SAN DIEGO","6194356251","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Surgical Infection Prevention","SCIP-INF-1","surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection","98%","1052 patients","CA_SCIP-INF-1"
9669,"50234","SHARP CORONADO HOSPITAL AND HLTHCR CTR","250 PROSPECT PLACE","CORONADO","CA","92118","SAN DIEGO","6194356251","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Surgical Infection Prevention","SCIP-INF-2","surgery patients who were given the  right kind  of antibiotic to help prevent infection","98%","1051 patients","CA_SCIP-INF-2"
9670,"50234","SHARP CORONADO HOSPITAL AND HLTHCR CTR","250 PROSPECT PLACE","CORONADO","CA","92118","SAN DIEGO","6194356251","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Surgical Infection Prevention","SCIP-INF-3","surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)","98%","1046 patients","CA_SCIP-INF-3"
9671,"50234","SHARP CORONADO HOSPITAL AND HLTHCR CTR","250 PROSPECT PLACE","CORONADO","CA","92118","SAN DIEGO","6194356251","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Surgical Infection Prevention","SCIP-INF-4","all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery","","0 patients","CA_SCIP-INF-4"
9672,"50234","SHARP CORONADO HOSPITAL AND HLTHCR CTR","250 PROSPECT PLACE","CORONADO","CA","92118","SAN DIEGO","6194356251","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Surgical Infection Prevention","SCIP-INF-6","surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream sC not a razor)","100%","1101 patients","CA_SCIP-INF-6"
9673,"50234","SHARP CORONADO HOSPITAL AND HLTHCR CTR","250 PROSPECT PLACE","CORONADO","CA","92118","SAN DIEGO","6194356251","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Surgical Infection Prevention","SCIP-VTE-1","surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries","98%","445 patients","CA_SCIP-VTE-1"
9674,"50234","SHARP CORONADO HOSPITAL AND HLTHCR CTR","250 PROSPECT PLACE","CORONADO","CA","92118","SAN DIEGO","6194356251","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Surgical Infection Prevention","SCIP-VTE-2","patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery","98%","444 patients","CA_SCIP-VTE-2"
9675,"50235","PROVIDENCE SAINT JOSEPH MEDICAL CTR","501 SOUTH BUENA VISTA","BURBANK","CA","91505","LOS ANGELES","8188435111","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Heart Attack","AMI-1","Heart Attack Patients Given Aspirin at Arrival","99%","245 patients","CA_AMI-1"
9676,"50235","PROVIDENCE SAINT JOSEPH MEDICAL CTR","501 SOUTH BUENA VISTA","BURBANK","CA","91505","LOS ANGELES","8188435111","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Heart Attack","AMI-2","Heart Attack Patients Given Aspirin at Discharge","100%","227 patients","CA_AMI-2"
9677,"50235","PROVIDENCE SAINT JOSEPH MEDICAL CTR","501 SOUTH BUENA VISTA","BURBANK","CA","91505","LOS ANGELES","8188435111","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Heart Attack","AMI-3","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","92%","26 patients","CA_AMI-3"
9678,"50235","PROVIDENCE SAINT JOSEPH MEDICAL CTR","501 SOUTH BUENA VISTA","BURBANK","CA","91505","LOS ANGELES","8188435111","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Heart Attack","AMI-4","Heart Attack Patients Given Smoking Cessation Advice/Counseling","100%","87 patients","CA_AMI-4"
9679,"50235","PROVIDENCE SAINT JOSEPH MEDICAL CTR","501 SOUTH BUENA VISTA","BURBANK","CA","91505","LOS ANGELES","8188435111","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Heart Attack","AMI-5","Heart Attack Patients Given Beta Blocker at Discharge","99%","216 patients","CA_AMI-5"
9680,"50235","PROVIDENCE SAINT JOSEPH MEDICAL CTR","501 SOUTH BUENA VISTA","BURBANK","CA","91505","LOS ANGELES","8188435111","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Heart Attack","AMI-7A","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","","0 patients","CA_AMI-7A"
9681,"50235","PROVIDENCE SAINT JOSEPH MEDICAL CTR","501 SOUTH BUENA VISTA","BURBANK","CA","91505","LOS ANGELES","8188435111","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Heart Attack","AMI-8A","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","88%","56 patients","CA_AMI-8A"
9682,"50235","PROVIDENCE SAINT JOSEPH MEDICAL CTR","501 SOUTH BUENA VISTA","BURBANK","CA","91505","LOS ANGELES","8188435111","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Heart Failure","HF-1","Heart Failure Patients Given Discharge Instructions","91%","426 patients","CA_HF-1"
9683,"50235","PROVIDENCE SAINT JOSEPH MEDICAL CTR","501 SOUTH BUENA VISTA","BURBANK","CA","91505","LOS ANGELES","8188435111","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Heart Failure","HF-2","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","100%","513 patients","CA_HF-2"
9684,"50235","PROVIDENCE SAINT JOSEPH MEDICAL CTR","501 SOUTH BUENA VISTA","BURBANK","CA","91505","LOS ANGELES","8188435111","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Heart Failure","HF-3","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","97%","133 patients","CA_HF-3"
9685,"50235","PROVIDENCE SAINT JOSEPH MEDICAL CTR","501 SOUTH BUENA VISTA","BURBANK","CA","91505","LOS ANGELES","8188435111","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Heart Failure","HF-4","Heart Failure Patients Given Smoking Cessation Advice/Counseling","100%","69 patients","CA_HF-4"
9686,"50235","PROVIDENCE SAINT JOSEPH MEDICAL CTR","501 SOUTH BUENA VISTA","BURBANK","CA","91505","LOS ANGELES","8188435111","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Pneumonia","PN-2","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","98%","236 patients","CA_PN-2"
9687,"50235","PROVIDENCE SAINT JOSEPH MEDICAL CTR","501 SOUTH BUENA VISTA","BURBANK","CA","91505","LOS ANGELES","8188435111","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Pneumonia","PN-3B","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","97%","105 patients","CA_PN-3B"
