"oid","prno","ismismatched_prno","zip","ismismatched_zip","phone","ismismatched_phone"
"5027","40011","false","72833","false","479495224e1","true"
"5035","10001","false","72143","false","012783100","true"
"5037","40014","false","134261","true","501273100","true"
"5041","40014","false","72143","false","501783100","true"
"5049","40014","false","72143","false","50127831v00","true"
"5050","40014","false","72143","false","50c12783100","true"
"5053","40014","false","72143","false","501278100","true"
"5063","40015","false","71953","false","493946100","true"
"5065","40015","false","71953","false","793946100","true"
"5067","40015","false","71953","false","473946100","true"
"5069","40015","false","71953","false","47k93946100","true"
"5070","40015","false","71953","false","793946100","true"
"5075","40015","false","71953","false","479394g6100","true"
"5078","40015","false","71953","false","479394600","true"
"5136","40018","false","72956","false","474743401","true"
"5139","40018","false","72956","false","479474401","true"
"5141","40018","false","72956","false","4794k743401","true"
"5146","40018","false","72956","false","794743401","true"
"5148","40018","false","72956","false","494743401","true"
"5149","40018","false","44339","false","494743401","true"
"5210","10015","false","72764","false","47975u15711","true"
"5215","40022","false","72764","false","47975157f11","true"
"5216","40022","false","72764","false","797515711","true"
"5217","40022","false","72764","false","4797515711***","true"
"5220","40022","false","72764","false","479515711","true"
"5221","40022","false","72764","false","47975d15711","true"
"5224","40022","false","72764","false","797515711","true"
"5227","40022","false","117386","true","4795715711","false"
"5228","40022","false","72764","false","4797515i711","true"
"5229","40022","false","72764","false","4797515r711","true"
"5285","10008","false","72034","false","501329381","true"
"5287","10015","false","72034","false","50b13293831","true"
"5288","10005","false","72034","false","50132938x31","true"
"5297","40029","false","72034","false","0513293831","true"
"5299","40029","false","72034","false","013293831","true"
"5306","40029","false","72034","false","503293831","true"
"5316","40036","false","72117","false","512023000","true"
"5317","40036","false","72117","false","5012023000***","true"
"5319","40036","false","72117","false","5012023000***","true"
"5326","40036","false","72117","false","5012023g000","true"
"5397","40042","false","147166","true","8707351500","false"
"5408","10019","false","145360","true","8708926000","false"
"5516","10019","false","72917","false","47931460o00","true"
"5517","40062","false","72917","false","479146000","true"
"5524","40062","false","72917","false","479316000","true"
"5525","40062","false","72917","false","p4793146000","true"
"5527","40062","false","72917","false","479314600","true"
"5529","40062","false","72917","false","793146000","true"
"5533","40062","false","72917","false","493146000","true"
"5668","40076","false","72104","false","501374911","true"
"5669","40076","false","72104","false","50133749l11","true"
"5674","40076","false","72104","false","501337491j1","true"
"5675","40076","false","72104","false","501337911","true"
"5676","40076","false","72104","false","501337411","true"
"5677","40076","false","146573","true","5013374911","false"
"5679","40076","false","72104","false","501i3374911","true"
"5680","40076","false","72104","false","0513374911","true"
"5681","40076","false","72104","false","m5013374911","true"
"5684","40076","false","72104","false","r5013374911","true"
"5762","10006","false","72015","false","017766000","true"
"5763","10011","false","144689","true","5017766000","false"
"5765","10019","false","72015","false","501776000","true"
"5766","40084","false","72015","false","507766000","true"
"5769","40084","false","60991","false","507766000","true"
"5774","40084","false","72015","false","5017y766000","true"
"5775","40084","false","72015","false","0517766000","true"
"5777","40084","false","72015","false","501776600","true"
"5780","40084","false","72015","false","017766000","true"
"5781","40084","false","72015","false","501776600","true"
"5784","40084","false","72015","false","501766000","true"
"5872","04009F","true","72703","false","4794445058","false"
"5873","04009F","true","72703","false","4794445058","false"
"5875","04009F","true","72703","false","4794445058","false"
"5879","04009F","true","72703","false","4794445058","false"
"5880","04009F","true","72703","false","4794445058","false"
"5882","04009F","true","72703","false","4794445058","false"
"5894","04010F","true","72205","false","5012571000","false"
"5895","04010F","true","72205","false","5012571000","false"
"5897","04010F","true","72205","false","5012571000","false"
"5898","04010F","true","72205","false","5012571000","false"
"5901","04010F","true","72205","false","5012571000","false"
"5904","04010F","true","72205","false","5012571000","false"
"5908","04010F","true","72205","false","5012571000","false"
"5909","04010F","true","72205","false","5012571000","false"
"6026","40137","false","72120","false","501527100","true"
"6036","40137","false","72120","false","501557100","true"
"6037","40137","false","72120","false","501552700","true"
"6039","40137","false","72120","false","z5015527100","true"
"6080","40147","false","72118","false","501788000","true"
"6081","40147","false","72118","false","501748800","true"
"6083","40147","false","72118","false","017488000","true"
"6084","40147","false","72118","false","5017488000***","true"
"6121","10007","false","72855","false","4f799636101","true"
"6124","41300","false","72855","false","479966101","true"
"6126","41300","false","72855","false","479963610i1","true"
"6129","41300","false","72855","false","e4799636101","true"
"6137","41300","false","72855","false","479963101","true"
"6173","41305","false","72958","false","479637w4135","true"
"6176","41305","false","72958","false","n4796374135","true"
"6180","41305","false","72958","false","479637435","true"
"6183","41305","false","72958","false","479637g4135","true"
"6186","41305","false","72958","false","4796374w135","true"
"6187","41305","false","72958","false","479v6374135","true"
"6331","41312","false","72543","false","501873000","true"
"6316","10001","false","72543","false","50188730o00","true"
"6322","41312","false","72543","false","501883000","true"
"6334","41312","false","72543","false","50g18873000","true"
"6337","41312","false","72543","false","501873000","true"
"6339","41313","false","72031","false","501457004","true"
"6361","41314","false","107398","true","8709463571","false"
"6421","10001","false","72927","false","476752800","true"
"6427","41318","false","72927","false","796752800","true"
"6431","41318","false","60192","false","479652800","true"
"6433","41318","false","72927","false","796752800","true"
"6436","41318","false","72927","false","476752800","true"
"6437","41318","false","72927","false","479675800","true"
"6440","41318","false","72927","false","479752800","true"
"6443","41318","false","72927","false","479675280s0","true"
"6523","10007","false","72110","false","5019772s300","true"
"6524","10019","false","72110","false","5019q772300","true"
"6532","41324","false","72110","false","019772300","true"
"6533","41324","false","72110","false","501977z2300","true"
"6536","41324","false","72110","false","50z19772300","true"
"6542","41324","false","72110","false","501772300","true"
"6638","41329","false","109671","true","8704233355","false"
"6677","10005","false","94545","false","5107826f200","true"
"6678","10005","false","94545","false","107826200","true"
"6679","50002","false","94545","false","510782200","true"
"6689","50002","false","94545","false","517826200","true"
"6694","50002","false","94545","false","510782620","true"
"6707","50006","false","95501","false","707448051","true"
"6709","50006","false","95501","false","7074438051***","true"
"6713","50006","false","95501","false","707448051","true"
"6720","50006","false","95501","false","f7074438051","true"
"6721","50006","false","95501","false","0774438051","true"
"6731","50007","false","94010","false","65069u65270","true"
"6734","50007","false","94010","false","6506k965270","true"
"6736","50007","false","94010","false","65r06965270","true"
"6739","50007","false","94010","false","650696520","true"
"6741","50007","false","94010","false","650696270","true"
"6742","50007","false","94010","false","650965270","true"
"6743","50007","false","94010","false","650665270","true"
"6744","50007","false","94010","false","65069z65270","true"
"6752","10010","false","94114","false","456006000","true"
"6754","50008","false","94114","false","415600h6000","true"
"6758","50008","false","94114","false","4156006000***","true"
"6759","50008","false","94114","false","41a56006000","true"
"6762","50008","false","94114","false","415600600","true"
"6765","50008","false","94114","false","415606000","true"
"6766","50008","false","94114","false","415600600","true"
"6768","50008","false","94114","false","415606000","true"
"6769","50008","false","94114","false","41560f06000","true"
"6770","50008","false","94114","false","b4156006000","true"
"6778","10019","false","94558","false","707224411","true"
"6780","50009","false","94558","false","o7072524411","true"
"6781","50009","false","94558","false","7072524411***","true"
"6783","50009","false","94558","false","70y72524411","true"
"6784","50009","false","94558","false","707252441","true"
"6790","50009","false","94558","false","707254411","true"
"6791","50009","false","94558","false","70f72524411","true"
"6794","50009","false","94558","false","7072524411***","true"
"6802","10001","false","94574","false","7079675899***","true"
"6807","50013","false","94574","false","709675899","true"
"6811","50013","false","94574","false","079675899","true"
"6813","50013","false","94574","false","707967r5899","true"
"6814","50013","false","94574","false","707967r5899","true"
"6817","50013","false","94574","false","7079z675899","true"
"6832","50014","false","95642","false","k2092237500","true"
"6835","50014","false","95642","false","209227500","true"
"6836","50014","false","95642","false","209237500","true"
"6839","50014","false","95642","false","209237500","true"
"6841","50014","false","95642","false","092237500","true"
"6843","50014","false","95642","false","209223500","true"
"6848","10019","false","93420","false","805489261","true"
"6852","10005","false","93420","false","8m054894261","true"
"6853","50016","false","93420","false","054894261","true"
"6859","50016","false","93420","false","804894261","true"
"6862","50016","false","93420","false","805489461","true"
"6866","50016","false","93420","false","805894261","true"
"6869","50016","false","93420","false","805e4894261","true"
"6870","50016","false","93420","false","054894261","true"
"6902","10001","false","90012","false","136248411","true"
"6907","50018","false","90012","false","213624m8411","true"
"6908","50018","false","90012","false","213648411","true"
"6911","50018","false","90012","false","213624w8411","true"
"6913","50018","false","90012","false","2136248411***","true"
"6915","50018","false","90012","false","2136248a411","true"
"6917","50018","false","90012","false","21l36248411","true"
"6926","10011","false","122079","true","9517883000","false"
"6931","10006","false","130934","true","9517883000","false"
"6958","50024","false","91950","false","1694704321","true"
"6965","50024","false","91950","false","1694704321","true"
"6969","50024","false","91950","false","p6194704321","true"
"6970","50024","false","91950","false","619470y4321","true"
"6984","10027","false","91942","false","6194650711***","true"
"6988","10005","false","139552","true","619465011","true"
"6989","10005","false","91942","false","619465711","true"
"6992","50026","false","91942","false","6194650711***","true"
"6993","50026","false","91942","false","619465711","true"
"6998","50026","false","91942","false","6194650711***","true"
"7001","50026","false","91942","false","61946i50711","true"
"7003","50026","false","60475","false","619650711","true"
"7004","50026","false","91942","false","619650711","true"
"7005","50026","false","70634","false","194650711","true"
"7006","50026","false","91942","false","619465071f1","true"
"7012","10005","false","95521","false","70l78223621","true"
"7016","50028","false","95521","false","707822321","true"
"7026","50028","false","95521","false","70782236q21","true"
"7030","50028","false","95521","false","078223621","true"
"7032","50028","false","95521","false","7078223g621","true"
"7039","10005","false","136018","true","505338500","true"
"7040","50030","false","95966","false","305338500","true"
"7043","50030","false","148376","true","5305335800","false"
"7047","50030","false","95966","false","530538500","true"
"7053","50030","false","95966","false","5305338500***","true"
"7068","50036","false","134394","true","6613271792","false"
"7074","50036","false","93301","false","661327192","true"
"7076","50036","false","93301","false","661321792","true"
"7081","50036","false","93301","false","661e3271792","true"
"7098","50038","false","95128","false","088855000","true"
"7099","50038","false","95128","false","408c8855000","true"
"7100","50038","false","95128","false","4088855q000","true"
"7102","50038","false","95128","false","40888550v00","true"
"7103","50038","false","95128","false","408885500t0","true"
"7104","50038","false","95128","false","408885000","true"
"7107","50038","false","95128","false","4088855000***","true"
"7111","10001","false","145717","true","5303327300***","true"
"7113","10019","false","95926","false","503327300","true"
"7116","50039","false","95926","false","5303327300***","true"
"7118","50039","false","95926","false","530332j7300","true"
"7124","50039","false","95926","false","53z03327300","true"
"7125","50039","false","95926","false","530332a7300","true"
"7127","50039","false","95926","false","530e3327300","true"
"7128","50039","false","95926","false","530l3327300","true"
"7129","50039","false","95926","false","5303327300***","true"
"7130","50039","false","95926","false","303327300","true"
"7136","10006","false","91342","false","183641555","true"
"7138","10001","false","91342","false","818361555","true"
"7144","50040","false","91342","false","183641555","true"
"7149","50040","false","91342","false","8183r641555","true"
"7150","50040","false","91342","false","818341555","true"
"7153","50040","false","91342","false","8183o641555","true"
"7156","50040","false","91342","false","8183641555***","true"
"7157","50040","false","91342","false","818641555","true"
"7161","10001","false","96080","false","5m305298012","true"
"7165","50042","false","96080","false","530g5298012","true"
"7172","50042","false","96080","false","5s305298012","true"
"7174","50042","false","96080","false","505298012","true"
"7192","50043","false","94609","false","510655000","true"
"7193","50043","false","94609","false","5106554000***","true"
"7196","50043","false","94609","false","5106554000***","true"
"7197","50043","false","94609","false","510655400r0","true"
"7204","50043","false","94609","false","5106554000***","true"
"7223","50045","false","92243","false","7603397o100","true"
"7230","50045","false","92243","false","7603s397100","true"
"7232","50045","false","92243","false","76033a97100","true"
"7243","50046","false","93023","false","8056402280***","true"
"7246","50046","false","93023","false","805640280","true"
"7250","50046","false","133822","true","8056402280***","true"
"7253","50046","false","93023","false","806402280","true"
"7254","50046","false","93023","false","8056402d280","true"
"7255","50046","false","93023","false","056402280","true"
"7256","50046","false","93023","false","805d6402280","true"
"7264","10005","false","94115","false","416006000","true"
"7270","50047","false","94115","false","41560060n00","true"
"7271","50047","false","94115","false","4156006000***","true"
"7275","50047","false","94115","false","415600600d0","true"
"7278","50047","false","94115","false","415600d6000","true"
"7280","50047","false","94115","false","456006000","true"
"7283","50047","false","94115","false","415600600","true"
"7307","50055","false","94110","false","415646562","true"
"7308","50055","false","94110","false","415616562","true"
"7310","50055","false","94110","false","156416562","true"
"7311","50055","false","94110","false","41a56416562","true"
"7313","50055","false","94110","false","4156m416562","true"
"7314","50055","false","94110","false","415641k6562","true"
"7325","10006","false","93534","false","6619495501***","true"
"7329","50056","false","93534","false","619495501","true"
"7332","50056","false","93534","false","6d619495501","true"
"7338","50056","false","93534","false","6619495501***","true"
"7343","50056","false","93534","false","661945501","true"
"7344","50056","false","149774","true","661949r5501","true"
"7347","10009","false","93291","false","5596q242000","true"
"7348","10019","false","93291","false","x5596242000","true"
"7359","50057","false","93291","false","556242000","true"
"7363","50057","false","93291","false","559622000","true"
"7462","50067","false","95361","false","209847301","true"
"7367","50057","false","93291","false","55962420l00","true"
"7368","50057","false","144716","true","5596242000***","true"
"7370","50057","false","93291","false","559624200","true"
"7411","50060","false","93715","false","55945960o00","true"
"7414","50060","false","93715","false","55945960z00","true"
"7420","50060","false","93715","false","559596000","true"
"7429","50063","false","90028","false","213413300","true"
"7431","50063","false","90028","false","234133000","true"
"7433","50063","false","90028","false","213433000","true"
"7436","50063","false","90028","false","2134133000***","true"
"7437","50063","false","90028","false","213413000","true"
"7438","50063","false","90028","false","2134133000***","true"
"7439","50063","false","90028","false","213413m3000","true"
"7440","50063","false","90028","false","2134133000***","true"
"7441","50063","false","90028","false","2134133000***","true"
"7445","50063","false","90028","false","21341330x00","true"
"7447","10001","false","95361","false","209847301","true"
"7454","50067","false","95361","false","20984h73011","true"
"7455","50067","false","95361","false","209873011","true"
"7464","50067","false","95361","false","2098473011***","true"
"7466","50067","false","95361","false","0298473011","true"
"7468","50067","false","95361","false","209847d3011","true"
"7470","50067","false","95361","false","209847301","true"
"7476","10019","false","92868","false","146339111","true"
"7477","50069","false","155705","true","7146339111","false"
"7480","50069","false","92868","false","146339111","true"
"7482","50069","false","92868","false","716339111","true"
"7486","50069","false","92868","false","714639111","true"
"7487","50069","false","92868","false","71463t39111","true"
"7490","50069","false","92868","false","1746339111","true"
"7491","50069","false","92868","false","71463391v11","true"
"7493","50069","false","61856","false","7146339j111","true"
"7500","10009","false","94080","false","6507423200***","true"
"7504","50070","false","94080","false","65074f23200","true"
"7507","50070","false","94080","false","650743200","true"
"7508","50070","false","94080","false","650743200","true"
"7509","50070","false","94080","false","6507423200***","true"
"7510","50070","false","94080","false","6507423200***","true"
"7512","50070","false","94080","false","6507423200***","true"
"7513","50070","false","94080","false","507423200","true"
"7515","50070","false","94080","false","507423200","true"
"7517","50070","false","94080","false","65074s23200","true"
"7519","50070","false","94080","false","6507x423200","true"
"7527","10006","false","95051","false","408236400","true"
"7529","50071","false","95051","false","082366400","true"
"7531","50071","false","95051","false","408236400","true"
"7535","50071","false","95051","false","402366400","true"
"7539","50071","false","95051","false","482366400","true"
"7540","50071","false","95051","false","4082366v400","true"
"7543","50071","false","95051","false","408236600","true"
"7544","50071","false","95051","false","408266400","true"
"7574","10012","false","94589","false","706511000","true"
"7585","50073","false","94589","false","p7076511000","true"
"7588","50073","false","94589","false","7076511000***","true"
"7614","10006","false","91786","false","714852811","true"
"7620","50099","false","91786","false","714x9852811","true"
"7621","50099","false","91786","false","714985211","true"
"7627","50099","false","91786","false","714985v2811","true"
"7630","50099","false","91786","false","7x149852811","true"
"7635","50133","false","95901","false","537494300","true"
"7636","50133","false","95901","false","530494300","true"
"7684","10006","false","93463","false","80568864k31","true"
"7687","10011","false","93463","false","80f56886431","true"
"7688","10001","false","93463","false","805688z6431","true"
"7696","50478","false","93463","false","8s056886431","true"
"7727","50688","false","95020","false","t4088482000","true"
"7730","50688","false","95020","false","40k88482000","true"
"7731","50688","false","95020","false","4088482000***","true"
"7734","50688","false","95020","false","408482000","true"
"7736","50688","false","95020","false","408848200","true"
"7800","10001","false","52353","false","31083v23311","true"
"7802","10005","false","90732","false","31083233q11","true"
"7804","50078","false","90732","false","310823311","true"
"7805","50078","false","90732","false","3108323i311","true"
"7810","50078","false","90732","false","31o08323311","true"
"7812","50078","false","90732","false","310832311","true"
"7813","50078","false","90732","false","3b108323311","true"
"7814","50078","false","90732","false","3b108323311","true"
"7816","50078","false","90732","false","310833311","true"
"7819","50078","false","90732","false","310v8323311","true"
"7821","50078","false","90732","false","3108323311***","true"
"7824","10007","false","60367","false","5109705000***","true"
"7826","10001","false","94806","false","510p9705000","true"
"7834","50079","false","94806","false","510970000","true"
"7837","50079","false","72089","false","519705000","true"
"7838","50079","false","94806","false","510705000","true"
"7839","50079","false","94806","false","51g09705000","true"
"7842","50079","false","94806","false","51097050c00","true"
"7844","50079","false","94806","false","51097050i00","true"
"7850","10011","false","93030","false","805988q2500","true"
"7857","50082","false","93030","false","809882500","true"
"7860","50082","false","93030","false","8059j882500","true"
"7861","50082","false","93030","false","805988500","true"
"7863","50082","false","93030","false","8059882500***","true"
"7865","50082","false","93030","false","059882500","true"
"7866","50082","false","93030","false","809882500","true"
"7868","50082","false","93030","false","805988250","true"
"7871","50082","false","93030","false","059882500","true"
"7874","10006","false","95204","false","209943u2000","true"
"7887","50084","false","95204","false","2099432000***","true"
"7888","50084","false","95204","false","20994y32000","true"
"7890","50084","false","95204","false","l2099432000","true"
"7894","50084","false","95204","false","099432000","true"
"7927","10019","false","155319","true","079355106","true"
"7930","50090","false","95476","false","707355106","true"
"7931","50090","false","95476","false","707935z5106","true"
"7932","50090","false","149384","true","7079b355106","true"
"7933","50090","false","95476","false","707955106","true"
"7935","50090","false","95476","false","7079x355106","true"
"7937","50090","false","95476","false","70t79355106","true"
"7938","50090","false","143916","true","707955106","true"
"7941","50090","false","124120","true","079355106","true"
"7944","50090","false","95476","false","707935506","true"
"7945","50090","false","95476","false","7079f355106","true"
"7963","50091","false","90255","false","323583193u1","true"
"7965","50091","false","90255","false","323l5831931","true"
"7966","50091","false","90255","false","323583931","true"
"7967","50091","false","90255","false","235831931","true"
"7975","10006","false","141826","true","5594503000","false"
"7999","10012","false","94546","false","105371234","true"
"8000","10005","false","94546","false","105371234","true"
"8005","50095","false","94546","false","1505371234","true"
"8007","50095","false","94546","false","51053p71234","true"
"8009","50095","false","94546","false","510537134","true"
"8012","50095","false","94546","false","51z05371234","true"
"8014","50095","false","94546","false","510h5371234","true"
"8015","50095","false","94546","false","5105n371234","true"
"8016","50095","false","94546","false","105371234","true"
"8017","50095","false","94546","false","515371234","true"
"8028","50096","false","91790","false","6263388y481","true"
"8031","50096","false","91790","false","663388481","true"
"8032","50096","false","91790","false","663388481","true"
"8040","50096","false","91790","false","626n3388481","true"
"8042","50096","false","91790","false","j6263388481","true"
"8043","50096","false","91790","false","626388481","true"
"8044","50096","false","91790","false","62633884o81","true"
"8047","50099","false","91786","false","714985281k1","true"
"8052","50099","false","91786","false","714982811","true"
"8124","50102","false","118598","true","9516882211","false"
"8137","50103","false","90033","false","323265000","true"
"8141","50103","false","90033","false","323268o5000","true"
"8143","50103","false","90033","false","232685000","true"
"8149","50103","false","90033","false","332685000","true"
"8150","50103","false","90033","false","3232685b000","true"
"8154","50104","false","90262","false","319008900","true"
"8159","10001","false","90262","false","319008900","true"
"8162","10019","false","90262","false","310008900","true"
"8164","50104","false","90262","false","3109008n900","true"
"8170","50104","false","90262","false","310908900","true"
"8173","50104","false","90262","false","319008900","true"
"8176","50104","false","90262","false","31090089v00","true"
"8179","50104","false","90262","false","319008900","true"
"8180","50104","false","90262","false","3109008t900","true"
"8183","10006","false","93454","false","057393000","true"
"8188","50107","false","93454","false","p8057393000","true"
"8194","50107","false","60724","false","805739l3000","true"
"8196","50107","false","93454","false","8057393000***","true"
"8201","50107","false","93454","false","805739300","true"
"8202","50107","false","93454","false","805393000","true"
"8205","50107","false","93454","false","805393000","true"
"8210","10005","false","137718","true","9167338999","false"
"8232","10005","false","93436","false","0857373300","true"
"8234","10019","false","93436","false","8057w373300","true"
"8240","50110","false","93436","false","805373300","true"
"8244","50110","false","93436","false","805773300","true"
"8249","50110","false","93436","false","805737300","true"
"8252","50110","false","93436","false","8057373300***","true"
"8253","50110","false","93436","false","805373300","true"
"8254","50110","false","93436","false","8057373u300","true"
"8259","10006","false","90004","false","213382252","true"
"8261","10001","false","90004","false","v2133827252","true"
"8268","50111","false","90004","false","1233827252","true"
"8269","50111","false","90004","false","213387252","true"
"8273","50111","false","90004","false","21g33827252","true"
"8275","50111","false","90004","false","213382752","true"
"8278","50111","false","90004","false","133827252","true"
"8285","10008","false","90404","false","303194000","true"
"8286","10001","false","90404","false","31031940u00","true"
"8288","50112","false","90404","false","3103194000***","true"
"8289","50112","false","90404","false","310394000","true"
"8291","50112","false","90404","false","303194000","true"
"8293","50112","false","90404","false","k3103194000","true"
"8297","50112","false","90404","false","f3103194000","true"
"8299","50112","false","90404","false","31031940z00","true"
"8304","50112","false","90404","false","3103194000***","true"
"8307","10009","false","94403","false","650573o2222","true"
"8313","50113","false","94403","false","650w5732222","true"
"8314","50113","false","94403","false","505732222","true"
"8316","50113","false","121048","true","650532222","true"
"8318","50113","false","94403","false","6z505732222","true"
"8326","50113","false","94403","false","650572222","true"
"8327","50113","false","94403","false","6505732u222","true"
"8328","50113","false","94403","false","650573222","true"
"8330","50113","false","94403","false","6505732222***","true"
"8338","50115","false","92025","false","7i607393000","true"
"8339","50115","false","92025","false","760733000","true"
"8343","50115","false","92025","false","707393000","true"
"8345","50115","false","92025","false","760739q3000","true"
"8346","50115","false","92025","false","760739000","true"
"8347","50115","false","92025","false","7607393000***","true"
"8348","50115","false","92025","false","767393000","true"
"8349","50115","false","92025","false","607393000","true"
"8352","50115","false","92025","false","760793000","true"
"8355","50115","false","125227","true","760739300","true"
"8357","10006","false","91325","false","818885500","true"
"8365","50116","false","91325","false","x8188858500","true"
"8366","50116","false","91325","false","8188v858500","true"
"8370","50116","false","91325","false","818w8858500","true"
"8371","50116","false","91325","false","818885500","true"
"8375","50116","false","91325","false","818858500","true"
"8379","50116","false","91325","false","8188858500***","true"
"8380","50116","false","91325","false","1888858500","true"
"8383","10007","false","95336","false","209833111","true"
"8389","50118","false","95336","false","209823111","true"
"8394","50118","false","95336","false","209823311f1","true"
"8395","50118","false","95336","false","209823311","true"
"8398","50118","false","95336","false","2098233111***","true"
"8400","50118","false","95336","false","298233111","true"
"8401","50118","false","95336","false","209823111","true"
"8412","10001","false","93230","false","5595829f000","true"
"8417","50121","false","93230","false","5595829q000","true"
"8418","50121","false","93230","false","5595829000***","true"
"8419","50121","false","93230","false","559p5829000","true"
"8420","50121","false","93230","false","5595829q000","true"
"8422","50121","false","93230","false","595829000","true"
"8423","50121","false","93230","false","559582000","true"
"8424","50121","false","93230","false","555829000","true"
"8426","50121","false","93230","false","5595829000***","true"
"8428","50121","false","93230","false","5595829000***","true"
"8437","10005","false","95203","false","099445550","true"
"8438","50122","false","95203","false","099445550","true"
"8440","50122","false","95203","false","209944g5550","true"
"8446","50122","false","95203","false","299445550","true"
"8447","50122","false","95203","false","209944555n0","true"
"8448","50122","false","95203","false","209944550","true"
"8449","50122","false","95203","false","2099w445550","true"
"8450","50122","false","95203","false","209944550","true"
"8486","10015","false","95116","false","408259000","true"
"8487","10019","false","95116","false","40825950o00","true"
"8491","50125","false","95116","false","082595000","true"
"8492","50125","false","95116","false","408259000","true"
"8494","50125","false","95116","false","408259500","true"
"8495","50125","false","95116","false","4082595000***","true"
"8496","50125","false","95116","false","4y082595000","true"
"8499","50125","false","95116","false","082595000","true"
"8504","50125","false","95116","false","4082595i000","true"
"8507","50125","false","95116","false","408259500","true"
"8527","50126","false","91406","false","889023906","true"
"8538","10019","false","95695","false","530662f3961","true"
"8540","10019","false","95695","false","5306f623961","true"
"8541","50127","false","95695","false","5306623l961","true"
"8543","50127","false","95695","false","53b06623961","true"
"8548","50127","false","95695","false","53066239o61","true"
"8549","50127","false","95695","false","530623961","true"
"8550","50127","false","95695","false","530662396b1","true"
"8552","50127","false","95695","false","j5306623961","true"
"8554","50127","false","95695","false","530662c3961","true"
"8557","50127","false","95695","false","5306623961***","true"
"8567","50128","false","92056","false","760724811","true"
"8568","50128","false","92056","false","760724811","true"
"8569","50128","false","92056","false","760724841n1","true"
"8574","50128","false","92056","false","760724811","true"
"8613","10008","false","94945","false","415209100","true"
"8617","50131","false","94945","false","152091300","true"
"8619","50131","false","94945","false","41520a91300","true"
"8625","50131","false","94945","false","41520f91300","true"
"8631","50131","false","94945","false","452091300","true"
"8632","50131","false","94945","false","415209k1300","true"
"8643","50132","false","91778","false","6n262895454","true"
"8645","50132","false","91778","false","d6262895454","true"
"8646","50132","false","91778","false","62b62895454","true"
"8650","50132","false","91778","false","626289544","true"
"8652","50132","false","91778","false","6262895q454","true"
"8654","50132","false","91778","false","622895454","true"
"8657","50132","false","91778","false","262895454","true"
"8658","50132","false","118857","true","2662895454","false"
"8660","10006","false","95901","false","530494300","true"
"8668","50133","false","95901","false","530749430k0","true"
"8669","50133","false","95901","false","5307494300***","true"
"8675","50133","false","95901","false","53074943c00","true"
"8681","10005","false","94954","false","077782631","true"
"8685","50136","false","94954","false","077782631","true"
"8686","50136","false","94954","false","7077782l631","true"
"8689","50136","false","94954","false","7077782s631","true"
"8690","50136","false","94954","false","707772631","true"
"8697","50136","false","94954","false","707778261","true"
"8698","50136","false","94954","false","707778263n1","true"
"8706","10019","false","91402","false","818y3753333","true"
"8711","50137","false","91402","false","818375333","true"
"8714","50137","false","91402","false","81837c53333","true"
"8715","50137","false","91402","false","81837u53333","true"
"8722","50137","false","91402","false","818375333y3","true"
"8732","50138","false","90027","false","3237834011***","true"
"8736","50138","false","90027","false","3237834011***","true"
"8739","50138","false","90027","false","327834011","true"
"8748","50138","false","90027","false","337834011","true"
"8749","50138","false","90027","false","3237v834011","true"
"8755","10007","false","90242","false","562461600n7","true"
"8757","50139","false","90242","false","562616007","true"
"8759","50139","false","90242","false","56g24616007","true"
"8761","50139","false","125824","true","5624616070","false"
"8764","50139","false","108143","true","5624616007","false"
"8768","50139","false","90242","false","562616007","true"
"8771","50139","false","90242","false","p5624616007","true"
"8773","50139","false","90242","false","5624616j007","true"
"8830","10019","false","90015","false","2g137482411","true"
"8833","50149","false","90015","false","2b137482411","true"
"8834","50149","false","90015","false","21374824s11","true"
"8835","50149","false","90015","false","217482411","true"
"8838","50149","false","90015","false","213748241r1","true"
"8841","50149","false","90015","false","213782411","true"
"8843","50149","false","90015","false","21374u82411","true"
"8845","50149","false","90015","false","213748411","true"
"8849","50149","false","90015","false","213748211","true"
"8853","10005","false","95945","false","5302v746000","true"
"8858","50150","false","95945","false","530274j6000","true"
"8860","50150","false","95945","false","53027t46000","true"
"8861","50150","false","95945","false","e5302746000","true"
"8862","50150","false","95945","false","302746000","true"
"8865","50150","false","95945","false","5f302746000","true"
"8866","50150","false","95945","false","530276000","true"
"8868","50150","false","95945","false","530274600j0","true"
"8869","50150","false","95945","false","532746000","true"
"8870","50150","false","95945","false","530274600","true"
"8871","50150","false","95945","false","53027m46000","true"
"8872","50150","false","95945","false","5302746000***","true"
"8873","50150","false","95945","false","302746000","true"
"8883","50152","false","94109","false","415775421","true"
"8884","50152","false","94109","false","41577c54321","true"
"8885","50152","false","94109","false","1457754321","true"
"8886","50152","false","94109","false","415775421","true"
"8887","50152","false","94109","false","415754321","true"
"8896","50152","false","94109","false","415775n4321","true"
"8897","50152","false","94109","false","a4157754321","true"
"8953","10019","false","93003","false","805626075","true"
"8958","50159","false","93003","false","8056526v075","true"
"8964","50159","false","93003","false","056526075","true"
"8965","50159","false","93003","false","056526075","true"
"8966","50159","false","93003","false","8056f526075","true"
"8968","50159","false","93003","false","8d056526075","true"
"8977","10005","false","95231","false","2094686000***","true"
"8982","50167","false","95231","false","0294686000","true"
"8983","50167","false","95231","false","a2094686000","true"
"8986","50167","false","95231","false","209486000","true"
"8991","50167","false","95231","false","209468600b0","true"
"8992","50167","false","95231","false","2094686000***","true"
