"oid","prno","hospitalname","address","city","state","zip","countryname","phone","hospitaltype","hospitalowner","emergencyservice","condition","mc","measurename","score","sample","stateavg"
"5283","10007","CONWAY REGIONAL MEDICAL CENTER","2302 COLLEGE AVENUE","CONWAY","AR","72034","FAULKNER","5013293831","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Heart Attack","AMI-2","Heart Attack Patients Given Aspirin at Discharge","98%","130 patients","AR_AMI-2"
"5284","10010","CONWAY REGIONAL MEDICAL CENTER","2302 COLLEGE AVENUE","CONWAY","AR","72034","FAULKNER","5013293831","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Heart Attack","AMI-3","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","97%","36 patients","AR_AMI-3"
"5285","10008","CONWAY REGIONAL MEDICAL CENTER","2302 COLLEGE AVENUE","CONWAY","AR","72034","FAULKNER","501329381","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Heart Attack","AMI-4","Heart Attack Patients Given Smoking Cessation Advice/Counseling","100%","56 patients","AR_AMI-4"
"5287","10015","CONWAY REGIONAL MEDICAL CENTER","2302 COLLEGE AVENUE","CONWAY","AR","72034","FAULKNER","50b13293831","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Heart Attack","AMI-7A","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","","0 patients","AR_AMI-7A"
"5288","10005","CONWAY REGIONAL MEDICAL CENTER","2302 COLLEGE AVENUE","CONWAY","AR","72034","FAULKNER","50132938x31","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Heart Attack","AMI-8A","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","92%","39 patients","AR_AMI-8A"
"5289","40029","CONWAY REGIONAL MEDICAL CENTER","2302 COLLEGE AVENUE","CONWAY","AR","72034","FAULKNER","5013293831","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Heart Failure","HF-1","Heart Failure Patients Given Discharge Instructions","89%","111 patients","AR_HF-1"
"5292","40029","CONWAY REGIONAL MEDICAL CENTER","2302 COLLEGE AVENUE","CONWAY","AR","72034","FAULKNER","5013293831","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Heart Failure","HF-4","Heart Failure Patients Given Smoking Cessation Advice/Counseling","100%","24 patients","AR_HF-4"
"5297","40029","CONWAY REGIONAL MEDICAL CENTER","2302 COLLEGE AVENUE","CONWAY","AR","72034","FAULKNER","0513293831","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Pneumonia","PN-6","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","91%","144 patients","AR_PN-6"
"5298","40029","CONWAY REGIONAL MEDICAL CENTER","2215 WILDWOOD AVENUE","CONWAY","AR","72034","FAULKNER","5013293831","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Pneumonia","PN-7","Pneumonia Patients Assessed and Given Influenza Vaccination","88%","119 patients","AR_PN-7"
"5299","40029","CONWAY REGIONAL MEDICAL CENTER","2302 COLLEGE AVENUE","CONWAY","AR","72034","FAULKNER","013293831","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Surgical Infection Prevention","SCIP-CARD-2","surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery","96%","77 patients","AR_SCIP-CARD-2"
"5300","40029","CONWAY REGIONAL MEDICAL CENTER","2215 WILDWOOD AVENUE","CONWAY","AR","72034","FAULKNER","5013293831","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Surgical Infection Prevention","SCIP-INF-1","surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection","99%","513 patients","AR_SCIP-INF-1"
"5306","40029","CONWAY REGIONAL MEDICAL CENTER","2302 COLLEGE AVENUE","CONWAY","AR","72034","FAULKNER","503293831","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Surgical Infection Prevention","SCIP-VTE-2","patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery","96%","249 patients","AR_SCIP-VTE-2"
"5307","10006","BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK","3333 SPRINGHILL DRIVE","NORTH LITTLE ROCK","AR","72117","PULASKI","5012023000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Heart Attack","AMI-1","Heart Attack Patients Given Aspirin at Arrival","98%","241 patients","AR_AMI-1"
"5308","10010","BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK","3333 SPRINGHILL DRIVE","NORTH LITTLE ROCK","AR","72117","PULASKI","5012020300","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Heart Attack","AMI-2","Heart Attack Patients Given Aspirin at Discharge","98%","272 patients","AR_AMI-2"
"5309","10019","BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK","3333 SPRINGHILL DRIVE","NORTH LITTLE ROCK","AR","72117","PULASKI","5012023000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Heart Attack","AMI-3","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","90%","69 patients","AR_AMI-3"
"5310","10001","BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK","3333 SPRINGHILL DRIVE","NORTH LITTLE ROCK","AR","72117","PULASKI","5012023000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Heart Attack","AMI-4","Heart Attack Patients Given Smoking Cessation Advice/Counseling","100%","104 patients","AR_AMI-4"
"5315","40036","BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK","2215 WILDWOOD AVENUE","NORTH LITTLE ROCK","AR","72117","PULASKI","5012023000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Heart Failure","HF-2","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","98%","393 patients","AR_HF-2"
"5316","40036","BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK","3333 SPRINGHILL DRIVE","NORTH LITTLE ROCK","AR","72117","PULASKI","512023000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Heart Failure","HF-3","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","92%","161 patients","AR_HF-3"
"5317","40036","BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK","3333 SPRINGHILL DRIVE","NORTH LITTLE ROCK","AR","72117","PULASKI","5012023000***","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Heart Failure","HF-4","Heart Failure Patients Given Smoking Cessation Advice/Counseling","99%","73 patients","AR_HF-4"
"5319","40036","BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK","3333 SPRINGHILL DRIVE","NORTH LITTLE ROCK","AR","72117","PULASKI","5012023000***","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Pneumonia","PN-3B","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","91%","126 patients","AR_PN-3B"
"5326","40036","BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK","3333 SPRINGHILL DRIVE","NORTH LITTLE ROCK","AR","72117","PULASKI","5012023g000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Surgical Infection Prevention","SCIP-INF-2","surgery patients who were given the  right kind  of antibiotic to help prevent infection","97%","737 patients","AR_SCIP-INF-2"
"5327","40036","BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK","2215 WILDWOOD AVENUE","NORTH LITTLE ROCK","AR","72117","PULASKI","5012023000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Surgical Infection Prevention","SCIP-INF-3","surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)","94%","686 patients","AR_SCIP-INF-3"
"5329","40036","BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK","3333 SPRINGHILL DRIVE","NORTH LITTLE ROCK","AR","57690","PULASKI","5012032000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Surgical Infection Prevention","SCIP-INF-6","surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream sC not a razor)","100%","1073 patients","AR_SCIP-INF-6"
"5331","40036","BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK","2215 WILDWOOD AVENUE","NORTH LITTLE ROCK","AR","72117","PULASKI","5012023000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Surgical Infection Prevention","SCIP-VTE-2","patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery","90%","355 patients","AR_SCIP-VTE-2"
"5332","10001","ARKANSAS METHODIST MEDICAL CENTER","2215 WILDWOOD AVENUE","PARAGOULD","AR","72450","GREENE","8702397000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Heart Attack","AMI-1","Heart Attack Patients Given Aspirin at Arrival","92%","128 patients","AR_AMI-1"
"5333","10019","ARKANSAS METHODIST MEDICAL CENTER","2215 WILDWOOD AVENUE","PARAGOULD","AR","72450","GREENE","8702397000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Heart Attack","AMI-2","Heart Attack Patients Given Aspirin at Discharge","95%","114 patients","AR_AMI-2"
"5336","10010","ARKANSAS METHODIST MEDICAL CENTER","1800 BYPASS ROAD","PARAGOULD","AR","72450","GREENE","8702397000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Heart Attack","AMI-5","Heart Attack Patients Given Beta Blocker at Discharge","95%","118 patients","AR_AMI-5"
"5338","10005","ARKANSAS METHODIST MEDICAL CENTER","2215 WILDWOOD AVENUE","PARAGOULD","AR","72450","GREENE","8702397000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Heart Attack","AMI-8A","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","91%","11 patients","AR_AMI-8A"
"5340","40039","ARKANSAS METHODIST MEDICAL CENTER","2215 WILDWOOD AVENUE","PARAGOULD","AR","72450","GREENE","8702397000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Heart Failure","HF-2","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","98%","172 patients","AR_HF-2"
"5342","40039","ARKANSAS METHODIST MEDICAL CENTER","2215 WILDWOOD AVENUE","PARAGOULD","AR","72450","GREENE","8702397000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Heart Failure","HF-4","Heart Failure Patients Given Smoking Cessation Advice/Counseling","100%","32 patients","AR_HF-4"
"5348","40039","ARKANSAS METHODIST MEDICAL CENTER","2215 WILDWOOD AVENUE","PARAGOULD","AR","72450","GREENE","8702397000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Pneumonia","PN-7","Pneumonia Patients Assessed and Given Influenza Vaccination","92%","173 patients","AR_PN-7"
"5349","40039","ARKANSAS METHODIST MEDICAL CENTER","2215 WILDWOOD AVENUE","PARAGOULD","AR","72450","GREENE","8702397000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Surgical Infection Prevention","SCIP-CARD-2","surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery","100%","13 patients","AR_SCIP-CARD-2"
"5398","40042","CRITTENDEN MEMORIAL HOSPITAL","2215 WILDWOOD AVENUE","WEST MEMPHIS","AR","72301","CRITTENDEN","8707351500","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Pneumonia","PN-7","Pneumonia Patients Assessed and Given Influenza Vaccination","80%","74 patients","AR_PN-7"
"5356","40039","ARKANSAS METHODIST MEDICAL CENTER","2215 WILDWOOD AVENUE","PARAGOULD","AR","72450","GREENE","8702397000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Surgical Infection Prevention","SCIP-VTE-2","patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery","97%","66 patients","AR_SCIP-VTE-2"
"5357","10008","ST MARYS REGIONAL MEDICAL CENTER","15155 HIGHWAY 43","RUSSELLVILLE","AR","72801","POPE","4799682841","Acute Care Hospitals","Proprietary","Yes","Heart Attack","AMI-1","Heart Attack Patients Given Aspirin at Arrival","90%","48 patients","AR_AMI-1"
"5362","10019","ST MARYS REGIONAL MEDICAL CENTER","15155 HIGHWAY 43","RUSSELLVILLE","AR","72801","POPE","4799682841","Acute Care Hospitals","Proprietary","Yes","Heart Attack","AMI-7A","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","","0 patients","AR_AMI-7A"
"5363","40041","ST MARYS REGIONAL MEDICAL CENTER","15155 HIGHWAY 43","RUSSELLVILLE","AR","72801","POPE","4799682841","Acute Care Hospitals","Proprietary","Yes","Heart Attack","AMI-8A","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","","0 patients","AR_AMI-8A"
"5364","40041","ST MARYS REGIONAL MEDICAL CENTER","15155 HIGHWAY 43","RUSSELLVILLE","AR","72801","POPE","4799682841","Acute Care Hospitals","Proprietary","Yes","Heart Failure","HF-1","Heart Failure Patients Given Discharge Instructions","87%","93 patients","AR_HF-1"
"5367","40041","ST MARYS REGIONAL MEDICAL CENTER","15155 HIGHWAY 43","RUSSELLVILLE","AR","72801","POPE","4799682841","Acute Care Hospitals","Proprietary","Yes","Heart Failure","HF-4","Heart Failure Patients Given Smoking Cessation Advice/Counseling","100%","28 patients","AR_HF-4"
"5370","40041","ST MARYS REGIONAL MEDICAL CENTER","15155 HIGHWAY 43","RUSSELLVILLE","AR","72801","POPE","4799682841","Acute Care Hospitals","Proprietary","Yes","Pneumonia","PN-4","Pneumonia Patients Given Smoking Cessation Advice/Counseling","100%","82 patients","AR_PN-4"
"5373","40041","ST MARYS REGIONAL MEDICAL CENTER","15155 HIGHWAY 43","RUSSELLVILLE","AR","72801","POPE","4799682841","Acute Care Hospitals","Proprietary","Yes","Pneumonia","PN-7","Pneumonia Patients Assessed and Given Influenza Vaccination","99%","107 patients","AR_PN-7"
"5381","40041","ST MARYS REGIONAL MEDICAL CENTER","15155 HIGHWAY 43","RUSSELLVILLE","AR","72801","POPE","4799682841","Acute Care Hospitals","Proprietary","Yes","Surgical Infection Prevention","SCIP-VTE-2","patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery","86%","242 patients","AR_SCIP-VTE-2"
"5382","10007","CRITTENDEN MEMORIAL HOSPITAL","2215 WILDWOOD AVENUE","WEST MEMPHIS","AR","72301","CRITTENDEN","8707351500","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Heart Attack","AMI-1","Heart Attack Patients Given Aspirin at Arrival","88%","33 patients","AR_AMI-1"
"5384","10001","CRITTENDEN MEMORIAL HOSPITAL","2215 WILDWOOD AVENUE","WEST MEMPHIS","AR","72301","CRITTENDEN","8707351500","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Heart Attack","AMI-3","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","62%","8 patients","AR_AMI-3"
"5386","10006","CRITTENDEN MEMORIAL HOSPITAL","205 EAST JEFFERSON STREET","WEST MEMPHIS","AR","72301","CRITTENDEN","8707351500","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Heart Attack","AMI-5","Heart Attack Patients Given Beta Blocker at Discharge","88%","26 patients","AR_AMI-5"
"5387","10005","CRITTENDEN MEMORIAL HOSPITAL","2215 WILDWOOD AVENUE","WEST MEMPHIS","AR","72301","CRITTENDEN","8707351500","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Heart Attack","AMI-7A","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","","0 patients","AR_AMI-7A"
"5390","40042","CRITTENDEN MEMORIAL HOSPITAL","2215 WILDWOOD AVENUE","WEST MEMPHIS","AR","72301","CRITTENDEN","8707351500","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Heart Failure","HF-2","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","99%","282 patients","AR_HF-2"
"5393","40042","CRITTENDEN MEMORIAL HOSPITAL","2215 WILDWOOD AVENUE","WEST MEMPHIS","AR","72301","CRITTENDEN","8707351500","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Pneumonia","PN-2","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","88%","99 patients","AR_PN-2"
"5397","40042","CRITTENDEN MEMORIAL HOSPITAL","2215 WILDWOOD AVENUE","WEST MEMPHIS","AR","147166","CRITTENDEN","8707351500","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Pneumonia","PN-6","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","88%","86 patients","AR_PN-6"
"5399","40042","CRITTENDEN MEMORIAL HOSPITAL","2500 HIGHWAY 65 SOUTH","WEST MEMPHIS","AR","72301","CRITTENDEN","8707351500","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Surgical Infection Prevention","SCIP-CARD-2","surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery","79%","14 patients","AR_SCIP-CARD-2"
"5401","40042","CRITTENDEN MEMORIAL HOSPITAL","1800 BYPASS ROAD","WEST MEMPHIS","AR","72301","CRITTENDEN","8707351500","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Surgical Infection Prevention","SCIP-INF-2","surgery patients who were given the  right kind  of antibiotic to help prevent infection","97%","95 patients","AR_SCIP-INF-2"
"5403","40042","CRITTENDEN MEMORIAL HOSPITAL","205 EAST JEFFERSON STREET","WEST MEMPHIS","AR","72301","CRITTENDEN","8707351500","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Surgical Infection Prevention","SCIP-INF-4","all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery","","0 patients","AR_SCIP-INF-4"
"5404","40042","CRITTENDEN MEMORIAL HOSPITAL","2500 HIGHWAY 65 SOUTH","WEST MEMPHIS","AR","72301","CRITTENDEN","8707351500","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Surgical Infection Prevention","SCIP-INF-6","surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream sC not a razor)","99%","147 patients","AR_SCIP-INF-6"
"5405","40042","CRITTENDEN MEMORIAL HOSPITAL","2215 WILDWOOD AVENUE","WEST MEMPHIS","AR","72301","CRITTENDEN","8707351500","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Surgical Infection Prevention","SCIP-VTE-1","surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries","94%","93 patients","AR_SCIP-VTE-1"
"5408","10019","FIVE RIVERS MEDICAL CENTER","2215 WILDWOOD AVENUE","POCAHONTAS","AR","145360","RANDOLPH","8708926000","Acute Care Hospitals","Proprietary","Yes","Heart Attack","AMI-2","Heart Attack Patients Given Aspirin at Discharge","89%","9 patients","AR_AMI-2"
"5411","10006","FIVE RIVERS MEDICAL CENTER","1800 BYPASS ROAD","POCAHONTAS","AR","72455","RANDOLPH","8708926000","Acute Care Hospitals","Proprietary","Yes","Heart Attack","AMI-5","Heart Attack Patients Given Beta Blocker at Discharge","100%","8 patients","AR_AMI-5"
"5415","40047","FIVE RIVERS MEDICAL CENTER","205 EAST JEFFERSON STREET","POCAHONTAS","AR","72455","RANDOLPH","8708926000","Acute Care Hospitals","Proprietary","Yes","Heart Failure","HF-2","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","100%","50 patients","AR_HF-2"
"5416","40047","FIVE RIVERS MEDICAL CENTER","2215 WILDWOOD AVENUE","POCAHONTAS","AR","72455","RANDOLPH","8708926000","Acute Care Hospitals","Proprietary","Yes","Heart Failure","HF-3","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","80%","10 patients","AR_HF-3"
"5419","40047","FIVE RIVERS MEDICAL CENTER","205 EAST JEFFERSON STREET","POCAHONTAS","AR","72455","RANDOLPH","8708926000","Acute Care Hospitals","Proprietary","Yes","Pneumonia","PN-3B","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","99%","80 patients","AR_PN-3B"
"5420","40047","FIVE RIVERS MEDICAL CENTER","2215 WILDWOOD AVENUE","POCAHONTAS","AR","72455","RANDOLPH","8708926000","Acute Care Hospitals","Proprietary","Yes","Pneumonia","PN-4","Pneumonia Patients Given Smoking Cessation Advice/Counseling","100%","24 patients","AR_PN-4"
"5421","40047","FIVE RIVERS MEDICAL CENTER","2215 WILDWOOD AVENUE","POCAHONTAS","AR","72455","RANDOLPH","8708926000","Acute Care Hospitals","Proprietary","Yes","Pneumonia","PN-5C","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","97%","116 patients","AR_PN-5C"
"5424","40047","FIVE RIVERS MEDICAL CENTER","2215 WILDWOOD AVENUE","POCAHONTAS","AR","72455","RANDOLPH","8708926000","Acute Care Hospitals","Proprietary","Yes","Surgical Infection Prevention","SCIP-CARD-2","surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery","","","AR_SCIP-CARD-2"
"5426","40047","FIVE RIVERS MEDICAL CENTER","205 EAST JEFFERSON STREET","POCAHONTAS","AR","72455","RANDOLPH","8708926000","Acute Care Hospitals","Proprietary","Yes","Surgical Infection Prevention","SCIP-INF-2","surgery patients who were given the  right kind  of antibiotic to help prevent infection","","","AR_SCIP-INF-2"
"5429","40047","FIVE RIVERS MEDICAL CENTER","2500 HIGHWAY 65 SOUTH","POCAHONTAS","AR","72455","RANDOLPH","8708926000","Acute Care Hospitals","Proprietary","Yes","Surgical Infection Prevention","SCIP-INF-6","surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream sC not a razor)","","","AR_SCIP-INF-6"
"5431","40047","FIVE RIVERS MEDICAL CENTER","2215 WILDWOOD AVENUE","POCAHONTAS","AR","72455","RANDOLPH","8708926000","Acute Care Hospitals","Proprietary","Yes","Surgical Infection Prevention","SCIP-VTE-2","patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery","","","AR_SCIP-VTE-2"
"5432","10011","OUACHITA COUNTY MEDICAL CENTER","317 MCWILLIAMS AVENUE","CAMDEN","AR","71701","OUACHITA","8708361000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Heart Attack","AMI-1","Heart Attack Patients Given Aspirin at Arrival","75%","4 patients","AR_AMI-1"
"5433","10010","OUACHITA COUNTY MEDICAL CENTER","317 MCWILLIAMS AVENUE","CAMDEN","R","71701","OUACHITA","8708361000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Heart Attack","AMI-2","Heart Attack Patients Given Aspirin at Discharge","100%","2 patients","AR_AMI-2"
"5436","10005","OUACHITA COUNTY MEDICAL CENTER","317 MCWILLIAMS AVENUE","CAMDEN","R","71701","OUACHITA","8708361000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Heart Attack","AMI-5","Heart Attack Patients Given Beta Blocker at Discharge","100%","3 patients","AR_AMI-5"
"5437","10006","OUACHITA COUNTY MEDICAL CENTER","317 MCWILLIAMS AVENUE","CAMDEN","RA","71701","OUACHITA","8708361000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Heart Attack","AMI-7A","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","","0 patients","AR_AMI-7A"
"5438","10019","OUACHITA COUNTY MEDICAL CENTER","317 MCWILLIAMS AVENUE","CAMDEN","RA","71701","OUACHITA","8708361000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Heart Attack","AMI-8A","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","","0 patients","AR_AMI-8A"
"5440","40050","OUACHITA COUNTY MEDICAL CENTER","317 MCWILLIAMS AVENUE","CAMDEN","RA","71701","OUACHITA","8708361000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Heart Failure","HF-2","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","96%","91 patients","AR_HF-2"
"5442","40050","OUACHITA COUNTY MEDICAL CENTER","317 MCWILLIAMS AVENUE","CAMDEN","RA","71701","OUACHITA","8708361000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Heart Failure","HF-4","Heart Failure Patients Given Smoking Cessation Advice/Counseling","100%","14 patients","AR_HF-4"
"5447","40050","OUACHITA COUNTY MEDICAL CENTER","317 MCWILLIAMS AVENUE","CAMDEN","RA","71701","OUACHITA","8708361000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Pneumonia","PN-6","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","95%","66 patients","AR_PN-6"
"5451","40050","OUACHITA COUNTY MEDICAL CENTER","317 MCWILLIAMS AVENUE","CAMDEN","R","71701","OUACHITA","8708361000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Surgical Infection Prevention","SCIP-INF-2","surgery patients who were given the  right kind  of antibiotic to help prevent infection","96%","51 patients","AR_SCIP-INF-2"
"5452","40050","OUACHITA COUNTY MEDICAL CENTER","317 MCWILLIAMS AVENUE","CAMDEN","AR","71701","OUACHITA","8708361000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Surgical Infection Prevention","SCIP-INF-3","surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)","88%","49 patients","AR_SCIP-INF-3"
"5453","40050","OUACHITA COUNTY MEDICAL CENTER","317 MCWILLIAMS AVENUE","CAMDEN","AnR","71701","OUACHITA","8708361000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Surgical Infection Prevention","SCIP-INF-4","all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery","","0 patients","AR_SCIP-INF-4"
"5454","40050","OUACHITA COUNTY MEDICAL CENTER","317 MCWILLIAMS AVENUE","CAMDEN","wAR","71701","OUACHITA","8708361000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Surgical Infection Prevention","SCIP-INF-6","surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream sC not a razor)","100%","92 patients","AR_SCIP-INF-6"
"5459","10019","DREW MEMORIAL HOSPITAL","2215 WILDWOOD AVENUE","MONTICELLO","AR","71655","DREW","8703672411","Acute Care Hospitals","Government - Local","No","Heart Attack","AMI-3","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","","0 patients","AR_AMI-3"
"5464","40051","DREW MEMORIAL HOSPITAL","778 SCOGIN DRIVE","MONTICELLO","RA","71655","DREW","8703672411","Acute Care Hospitals","Government - Local","No","Heart Failure","HF-1","Heart Failure Patients Given Discharge Instructions","96%","46 patients","AR_HF-1"
"5465","40051","DREW MEMORIAL HOSPITAL","778 SCOGIN DRIVE","MONTICELLO","rAR","71655","DREW","8703672411","Acute Care Hospitals","Government - Local","No","Heart Failure","HF-2","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","95%","66 patients","AR_HF-2"
"5466","40051","DREW MEMORIAL HOSPITAL","205 EAST JEFFERSON STREET","MONTICELLO","AR","71655","DREW","8703672411","Acute Care Hospitals","Government - Local","No","Heart Failure","HF-3","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","95%","19 patients","AR_HF-3"
"5467","40051","DREW MEMORIAL HOSPITAL","1100 EAST POPLAR STREET","MONTICELLO","AR","71655","DREW","8703672411","Acute Care Hospitals","Government - Local","No","Heart Failure","HF-4","Heart Failure Patients Given Smoking Cessation Advice/Counseling","100%","10 patients","AR_HF-4"
