prno,hospitalname,address,city,state,zip,countryname,phone,hospitaltype,hospitalowner,emergencyservice,condition,mc,measurename,score,sample,stateavg
50192,SIERRA KINGS DISTRICT HOSPITAL,372 W CYPRESS AVE,REEDLEY,CA,93654,FRESNO,d5596388155,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,71%,42 patients,CA_PN-7
50192,SIERRA KINGS DISTRICT HOSPITAL,372 W CYPRESS AVE,REEDLEY,CA,93654,FRESNO,559638155,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,0%,2 patients,CA_SCIP-CARD-2
50192,SIERRA KINGS DISTRICT HOSPITAL,372 W CYPRESS AVE,REEDLEY,CA,93654,FRESNO,5596388r155,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,36%,22 patients,CA_SCIP-INF-1
50192,SIERRA KINGS DISTRICT HOSPITAL,372 W CYPRESS AVE,REEDLEY,CA,93654,FRESNO,559688155,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,93%,14 patients,CA_SCIP-INF-2
50192,SIERRA KINGS DISTRICT HOSPITAL,372 W CYPRESS AVE,REEDLEY,CA,93654,FRESNO,559638815z5,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),100%,14 patients,CA_SCIP-INF-3
50192,SIERRA KINGS DISTRICT HOSPITAL,372 W CYPRESS AVE,REEDLEY,CA,93654,FRESNO,5593688155,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,NULL,0 patients,CA_SCIP-INF-4
50192,SIERRA KINGS DISTRICT HOSPITAL,372 W CYPRESS AVE,REEDLEY,CA,93654,FRESNO,559638155,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream sC not a razor),82%,38 patients,CA_SCIP-INF-6
50192,SIERRA KINGS DISTRICT HOSPITAL,372 W CYPRESS AVE,REEDLEY,CA,93654,FRESNO,559388155,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,64%,11 patients,CA_SCIP-VTE-1
50192,SIERRA KINGS DISTRICT HOSPITAL,372 W CYPRESS AVE,REEDLEY,CA,106316,FRESNO,a5596388155,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,70%,10 patients,CA_SCIP-VTE-2
10005,SOUTH COAST MEDICAL CENTER,200 WEST ARBOR DRIVE,LAGUNA BEACH,CA,92677,ORANGE,9494997193,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,100%,9 patients,CA_AMI-1
10007,SOUTH COAST MEDICAL CENTER,200 WEST ARBOR DRIVE,LAGUNA BEACH,CA,92677,ORANGE,9494997193,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,100%,5 patients,CA_AMI-2
10005,SOUTH COAST MEDICAL CENTER,200 WEST ARBOR DRIVE,LAGUNA BEACH,CA,92677,ORANGE,9494997193,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),100%,2 patients,CA_AMI-3
10006,SOUTH COAST MEDICAL CENTER,200 WEST ARBOR DRIVE,LAGUNA BEACH,CA,92677,ORANGE,9494997193,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,NULL,0 patients,CA_AMI-4
10015,SOUTH COAST MEDICAL CENTER,200 WEST ARBOR DRIVE,LAGUNA BEACH,CA,92677,ORANGE,9494997193,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,100%,6 patients,CA_AMI-5
10005,SOUTH COAST MEDICAL CENTER,200 WEST ARBOR DRIVE,LAGUNA BEACH,CA,92677,ORANGE,9494997193,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,NULL,0 patients,CA_AMI-7A
10006,SOUTH COAST MEDICAL CENTER,200 WEST ARBOR DRIVE,LAGUNA BEACH,CA,92677,ORANGE,9494997193,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,NULL,0 patients,CA_AMI-8A
50193,SOUTH COAST MEDICAL CENTER,200 WEST ARBOR DRIVE,LAGUNA BEACH,CA,92677,ORANGE,9494997193,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,41%,39 patients,CA_HF-1
50193,SOUTH COAST MEDICAL CENTER,200 WEST ARBOR DRIVE,LAGUNA BEACH,CA,92677,ORANGE,9494997193,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,87%,47 patients,CA_HF-2
50193,SOUTH COAST MEDICAL CENTER,200 WEST ARBOR DRIVE,LAGUNA BEACH,CA,92677,ORANGE,9494997193,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),71%,7 patients,CA_HF-3
50193,SOUTH COAST MEDICAL CENTER,200 WEST ARBOR DRIVE,LAGUNA BEACH,CA,92677,ORANGE,9494997193,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,80%,5 patients,CA_HF-4
50193,SOUTH COAST MEDICAL CENTER,200 WEST ARBOR DRIVE,LAGUNA BEACH,CA,92677,ORANGE,9494997193,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,62%,29 patients,CA_PN-2
50193,SOUTH COAST MEDICAL CENTER,200 WEST ARBOR DRIVE,LAGUNA BEACH,CA,92677,ORANGE,9494997193,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,96%,25 patients,CA_PN-3B
50193,SOUTH COAST MEDICAL CENTER,200 WEST ARBOR DRIVE,LAGUNA BEACH,CA,92677,ORANGE,9494997193,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,100%,6 patients,CA_PN-4
50193,SOUTH COAST MEDICAL CENTER,200 WEST ARBOR DRIVE,LAGUNA BEACH,CA,92677,ORANGE,9494997193,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,97%,31 patients,CA_PN-5C
50193,SOUTH COAST MEDICAL CENTER,200 WEST ARBOR DRIVE,LAGUNA BEACH,CA,92677,ORANGE,9494997193,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),95%,21 patients,CA_PN-6
50193,SOUTH COAST MEDICAL CENTER,200 WEST ARBOR DRIVE,LAGUNA BEACH,CA,128763,ORANGE,9494997193,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,72%,25 patients,CA_PN-7
50193,SOUTH COAST MEDICAL CENTER,200 WEST ARBOR DRIVE,LAGUNA BEACH,CA,92677,ORANGE,9494997193,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,100%,9 patients,CA_SCIP-CARD-2
50193,SOUTH COAST MEDICAL CENTER,200 WEST ARBOR DRIVE,LAGUNA BEACH,CA,92677,ORANGE,9494997193,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,36%,66 patients,CA_SCIP-INF-1
50193,SOUTH COAST MEDICAL CENTER,200 WEST ARBOR DRIVE,LAGUNA BEACH,CA,92677,ORANGE,9494997193,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,79%,58 patients,CA_SCIP-INF-2
50193,SOUTH COAST MEDICAL CENTER,200 WEST ARBOR DRIVE,LAGUNA BEACH,CA,92677,ORANGE,9494997193,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),62%,61 patients,CA_SCIP-INF-3
50193,SOUTH COAST MEDICAL CENTER,200 WEST ARBOR DRIVE,LAGUNA BEACH,CA,92677,ORANGE,9494997193,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,NULL,0 patients,CA_SCIP-INF-4
50193,SOUTH COAST MEDICAL CENTER,200 WEST ARBOR DRIVE,LAGUNA BEACH,CA,92677,ORANGE,9494997193,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream sC not a razor),94%,97 patients,CA_SCIP-INF-6
50193,SOUTH COAST MEDICAL CENTER,200 WEST ARBOR DRIVE,LAGUNA BEACH,CA,92677,ORANGE,9494997193,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,70%,67 patients,CA_SCIP-VTE-1
50193,SOUTH COAST MEDICAL CENTER,200 WEST ARBOR DRIVE,LAGUNA BEACH,CA,92677,ORANGE,9494997193,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,66%,67 patients,CA_SCIP-VTE-2
10005,WATSONVILLE COMMUNITY HOSPITAL,200 WEST ARBOR DRIVE,WATSONVILLE,CA,95076,SANTA CRUZ,8317244741,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,94%,36 patients,CA_AMI-1
10008,WATSONVILLE COMMUNITY HOSPITAL,200 WEST ARBOR DRIVE,WATSONVILLE,CA,95076,SANTA CRUZ,8317244741,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,83%,24 patients,CA_AMI-2
10001,WATSONVILLE COMMUNITY HOSPITAL,200 WEST ARBOR DRIVE,WATSONVILLE,CA,95076,SANTA CRUZ,8317244741,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),100%,2 patients,CA_AMI-3
10006,WATSONVILLE COMMUNITY HOSPITAL,200 WEST ARBOR DRIVE,WATSONVILLE,CA,95076,SANTA CRUZ,8317244741,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,100%,3 patients,CA_AMI-4
10006,WATSONVILLE COMMUNITY HOSPITAL,200 WEST ARBOR DRIVE,WATSONVILLE,CA,95076,SANTA CRUZ,8317244741,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,82%,17 patients,CA_AMI-5
10010,WATSONVILLE COMMUNITY HOSPITAL,200 WEST ARBOR DRIVE,WATSONVILLE,CA,95076,SANTA CRUZ,8317244741,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,NULL,0 patients,CA_AMI-7A
50194,WATSONVILLE COMMUNITY HOSPITAL,200 WEST ARBOR DRIVE,WATSONVILLE,CA,95076,SANTA CRUZ,8317244741,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,NULL,0 patients,CA_AMI-8A
50194,WATSONVILLE COMMUNITY HOSPITAL,200 WEST ARBOR DRIVE,WATSONVILLE,CA,59180,SANTA CRUZ,8317244741,Acute Care Hospitals,Proprietary,Yes,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,100%,179 patients,CA_HF-1
50194,WATSONVILLE COMMUNITY HOSPITAL,200 WEST ARBOR DRIVE,WATSONVILLE,CA,95076,SANTA CRUZ,8317244741,Acute Care Hospitals,Proprietary,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,95%,201 patients,CA_HF-2
50194,WATSONVILLE COMMUNITY HOSPITAL,200 WEST ARBOR DRIVE,WATSONVILLE,CA,95076,SANTA CRUZ,8317244741,Acute Care Hospitals,Proprietary,Yes,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),87%,47 patients,CA_HF-3
50194,WATSONVILLE COMMUNITY HOSPITAL,200 WEST ARBOR DRIVE,WATSONVILLE,CA,95076,SANTA CRUZ,8317244741,Acute Care Hospitals,Proprietary,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,100%,11 patients,CA_HF-4
50194,WATSONVILLE COMMUNITY HOSPITAL,200 WEST ARBOR DRIVE,WATSONVILLE,CA,95076,SANTA CRUZ,8317244741,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,97%,97 patients,CA_PN-2
50194,WATSONVILLE COMMUNITY HOSPITAL,200 WEST ARBOR DRIVE,WATSONVILLE,CA,95076,SANTA CRUZ,8317244741,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,99%,115 patients,CA_PN-3B
50194,WATSONVILLE COMMUNITY HOSPITAL,200 WEST ARBOR DRIVE,WATSONVILLE,CA,95076,SANTA CRUZ,8317244741,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,100%,16 patients,CA_PN-4
50194,WATSONVILLE COMMUNITY HOSPITAL,27200 CALAROGA AVE,WATSONVILLE,CA,95076,SANTA CRUZ,8317244741,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,100%,113 patients,CA_PN-5C
50194,WATSONVILLE COMMUNITY HOSPITAL,200 WEST ARBOR DRIVE,WATSONVILLE,CA,95076,SANTA CRUZ,8317244741,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),100%,76 patients,CA_PN-6
50194,WATSONVILLE COMMUNITY HOSPITAL,200 WEST ARBOR DRIVE,WATSONVILLE,CA,95076,SANTA CRUZ,8317244741,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,97%,62 patients,CA_PN-7
50194,WATSONVILLE COMMUNITY HOSPITAL,200 WEST ARBOR DRIVE,WATSONVILLE,CA,95076,SANTA CRUZ,8317244741,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,95%,19 patients,CA_SCIP-CARD-2
50194,WATSONVILLE COMMUNITY HOSPITAL,200 WEST ARBOR DRIVE,WATSONVILLE,CA,95076,SANTA CRUZ,8317244741,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,98%,150 patients,CA_SCIP-INF-1
50194,WATSONVILLE COMMUNITY HOSPITAL,200 WEST ARBOR DRIVE,WATSONVILLE,CA,95076,SANTA CRUZ,8317244741,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,98%,148 patients,CA_SCIP-INF-2
50194,WATSONVILLE COMMUNITY HOSPITAL,200 WEST ARBOR DRIVE,WATSONVILLE,CA,95076,SANTA CRUZ,8317244741,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),95%,144 patients,CA_SCIP-INF-3
50194,WATSONVILLE COMMUNITY HOSPITAL,200 WEST ARBOR DRIVE,WATSONVILLE,CA,95076,SANTA CRUZ,8317244741,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,NULL,0 patients,CA_SCIP-INF-4
50194,WATSONVILLE COMMUNITY HOSPITAL,200 WEST ARBOR DRIVE,WATSONVILLE,CA,95076,SANTA CRUZ,8317244741,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream sC not a razor),100%,233 patients,CA_SCIP-INF-6
50194,WATSONVILLE COMMUNITY HOSPITAL,200 WEST ARBOR DRIVE,WATSONVILLE,CA,95076,SANTA CRUZ,8317244741,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,87%,112 patients,CA_SCIP-VTE-1
50194,WATSONVILLE COMMUNITY HOSPITAL,200 WEST ARBOR DRIVE,WATSONVILLE,CA,95076,SANTA CRUZ,8317244741,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,87%,112 patients,CA_SCIP-VTE-2
10019,WASHINGTON HOSPITAL,2000 MOWRY AVE,FREMONT,CA,94538,ALAMEDA,5107971111,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,99%,193 patients,CA_AMI-1
10001,WASHINGTON HOSPITAL,2000 MOWRY AVE,FREMONT,CA,94538,ALAMEDA,5107971111,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,99%,209 patients,CA_AMI-2
10001,WASHINGTON HOSPITAL,2000 MOWRY AVE,FREMONT,CA,94538,ALAMEDA,51s07971111,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),100%,25 patients,CA_AMI-3
10019,WASHINGTON HOSPITAL,2000 MOWRY AVE,FREMONT,CA,94538,ALAMEDA,5107971111,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,100%,51 patients,CA_AMI-4
10010,WASHINGTON HOSPITAL,2000 MOWRY AVE,FREMONT,CA,94538,ALAMEDA,e5107971111,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,99%,210 patients,CA_AMI-5
10021,WASHINGTON HOSPITAL,2000 MOWRY AVE,FREMONT,CA,94538,ALAMEDA,5107971111,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,NULL,0 patients,CA_AMI-7A
10019,WASHINGTON HOSPITAL,2000 MOWRY AVE,FREMONT,CA,94538,ALAMEDA,510797y1111,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,92%,62 patients,CA_AMI-8A
50195,WASHINGTON HOSPITAL,2000 MOWRY AVE,FREMONT,CA,94538,ALAMEDA,51079711a11,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,94%,285 patients,CA_HF-1
50195,WASHINGTON HOSPITAL,2000 MOWRY AVE,FREMONT,CA,94538,ALAMEDA,5107971111,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,98%,355 patients,CA_HF-2
50195,WASHINGTON HOSPITAL,2000 MOWRY AVE,FREMONT,CA,94538,ALAMEDA,5107971111***,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),98%,124 patients,CA_HF-3
50195,WASHINGTON HOSPITAL,2000 MOWRY AVE,FREMONT,CA,94538,ALAMEDA,510797n1111,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,100%,40 patients,CA_HF-4
50195,WASHINGTON HOSPITAL,2000 MOWRY AVE,FREMONT,CA,94538,ALAMEDA,5107917111,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,96%,138 patients,CA_PN-2
50195,WASHINGTON HOSPITAL,2000 MOWRY AVE,FREMONT,CA,94538,ALAMEDA,517971111,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,98%,145 patients,CA_PN-3B
50195,WASHINGTON HOSPITAL,2000 MOWRY AVE,FREMONT,CA,94538,ALAMEDA,51079c71111,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,100%,25 patients,CA_PN-4
50195,WASHINGTON HOSPITAL,2000 MOWRY AVE,FREMONT,CA,94538,ALAMEDA,510797111,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,98%,150 patients,CA_PN-5C
50195,WASHINGTON HOSPITAL,2000 MOWRY AVE,FREMONT,CA,94538,ALAMEDA,51s07971111,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),96%,106 patients,CA_PN-6
50195,WASHINGTON HOSPITAL,2000 MOWRY AVE,FREMONT,CA,94538,ALAMEDA,510797111,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,94%,77 patients,CA_PN-7
50195,WASHINGTON HOSPITAL,2000 MOWRY AVE,FREMONT,CA,94538,ALAMEDA,507971111,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,96%,80 patients,CA_SCIP-CARD-2
50195,WASHINGTON HOSPITAL,2000 MOWRY AVE,FREMONT,CA,94538,ALAMEDA,1507971111,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,95%,360 patients,CA_SCIP-INF-1
50195,WASHINGTON HOSPITAL,2000 MOWRY AVE,FREMONT,CA,94538,ALAMEDA,5107971111,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,100%,361 patients,CA_SCIP-INF-2
50195,WASHINGTON HOSPITAL,200 WEST ARBOR DRIVE,FREMONT,CA,94538,ALAMEDA,5107971111,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),97%,355 patients,CA_SCIP-INF-3
50195,WASHINGTON HOSPITAL,2000 MOWRY AVE,FREMONT,CA,94538,ALAMEDA,107971111,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,99%,102 patients,CA_SCIP-INF-4
50195,WASHINGTON HOSPITAL,2000 MOWRY AVE,FREMONT,CA,94538,ALAMEDA,107971111,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream sC not a razor),99%,501 patients,CA_SCIP-INF-6
50195,WASHINGTON HOSPITAL,2000 MOWRY AVE,FREMONT,CA,94538,ALAMEDA,107971111,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,88%,154 patients,CA_SCIP-VTE-1
50195,WASHINGTON HOSPITAL,200 WEST ARBOR DRIVE,FREMONT,CA,94538,ALAMEDA,5107971111,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,87%,154 patients,CA_SCIP-VTE-2
10001,CENTRAL VALLEY GENERAL HOSPITAL,450 GREENFIELD AVE,HANFORD,CA,93230,KINGS,5595832100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,67%,3 patients,CA_AMI-1
10012,CENTRAL VALLEY GENERAL HOSPITAL,450 GREENFIELD AVE,HANFORD,CA,93230,KINGS,5595832100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,100%,1 patients,CA_AMI-2
